Vpv              	Ipv              	Pcikis           
5.9699234676299593	4.8878388199113942	28.941652868784459
6.0188013987069873	4.887747394377584	29.180023676981758
6.0676784153329439	4.8876559297639233	29.418380859152006
6.1165545170973346	4.8875644225176984	29.65672438660263
6.1654297035704797	4.887472871750731	29.895054246154853
6.2143039743026485	4.8873812747984857	30.133370418886869
6.2631773288231631	4.8872896289964274	30.371672879912573
6.3120497666394604	4.8871979334563775	30.609961609285811
6.360921287236101	4.8871061846256225	30.848236575394182
6.4097918900737554	4.8870143816159839	31.086497768417956
6.4586615745881186	4.886922520874748	31.324745149955941
6.5075303401887972	4.8868305988492011	31.562978703563036
6.5563981862581358	4.8867386146511649	31.801198389374164
6.6052651121499997	4.8866465638397472	32.039404189816494
6.6541311171884789	4.8865544437504127	32.277596063538361
6.7029962006665791	4.8864622517186262	32.515773979995259
6.7518603618448045	4.8863699833034957	32.753937907970609
6.8007235999497082	4.8862776367286642	32.992087809571991
6.8495859141723656	4.8861852075532397	33.230223640007111
6.898447303666785	4.8860926913363301	33.468345365610396
6.9473077675482457	4.8860000845252216	33.706452952015091
6.9961673048915589	4.8859073835672007	33.944546345633903
7.0450259147292451	4.8858145840213751	34.182625491641112
7.0938835960496531	4.8857216805586745	34.420690352735434
7.1427403477949571	4.8856286687382067	34.658740878278692
7.191596168859105	4.8855355441190795	34.896777016540149
7.2404510580856387	4.8854423013722226	35.134798695524331
7.2893050142654401	4.8853489351685653	35.372805880186846
7.3381580361343719	4.8852554392908587	35.610798483086349
7.3870101223708069	4.8851618075218539	35.848776453883772
7.4358612715930459	4.8850680354206588	36.086739728144188
7.4847114823566194	4.884974115881846	36.324688220285971
7.5335607531514857	4.8848800417999882	36.562621862803489
7.582409082399078	4.8847858060696581	36.800540573448529
7.6312564684492292	4.8846914024736066	37.038444268251212
7.6801029095769762	4.8845968221300495	37.276332868282964
7.7289484039791869	4.8845020579335596	37.51420627257275
7.7777929497710572	4.8844071001141742	37.752064378033957
7.8266365449824633	4.884311941566466	37.989907113987783
7.8754791875541192	4.8842165716322938	38.227734338958349
7.9243208753335805	4.8841209832062304	38.465545964391893
7.9731616060710699	4.8840251638537779	38.703341864875902
8.0220013774151173	4.8839291046931521	38.941121919523908
8.0708401869079882	4.8838327941780335	39.178886005046245
8.1196780319809285	4.8837362207621027	39.4166339813912 
8.1685149099491792	4.8836393720108617	39.654365691288163
8.2173508180067802	4.8835422372661696	39.892081039595766
8.2661857532211371	4.8834448040935285	40.12977981276677
8.3150197125273362	4.8833470565057269	40.367461866239715
8.3638526927222223	4.8832489820682667	40.605127037957459
8.4126846904581924	4.8831505647939366	40.842775147904725
8.4615157022367224	4.8830517904718818	41.080405997644228
8.5103457244016028	4.8829526413385338	41.31801939991297
8.5591747531318703	4.882853103183038	41.555615148788313
8.6080027844344258	4.8827531564654691	41.793193004015869
8.6568298141363123	4.882652781645902	42.030752766560738
8.7056558378766571	4.8825519645134818	42.268294187605463
8.7544808510982506	4.8824506784228561	42.505817013602936
8.8033048490387458	4.8823489073868132	42.743320986235638
8.852127826721464	4.8822466283127142	42.980805826735164
8.9009497789457921	4.8821438163315634	43.218271235404025
8.9497707002771474	4.8820404483507218	43.455716922757993
8.9985905850364958	4.8819365012775506	43.693142578115186
9.047409427289395	4.8818319484666972	43.930547853126889
9.0962272208345514	4.8817267597200953	44.16793239300015
9.1450439591918755	4.8816209101687491	44.405295836442384
9.1938596355899751	4.8815143696145924	44.642637815603464
9.2426742429531163	4.8814071025304884	44.879957907020469
9.2914877738875923	4.8812990840474413	45.117255712345234
9.3403002206674746	4.8811902733092438	45.354530743610503
9.3891115752197472	4.8810806383414729	45.591782570318557
9.4379218291087366	4.880970140064278	45.829010704354502
9.4867309735199044	4.8808587429505224	46.066214632140579
9.5355389992428545	4.880746402591285	46.303393797272328
9.584345896653625	4.8806330799067155	46.540547667323466
9.6331516556961656	4.8805187287115359	46.777675615450654
9.6819562658629934	4.8804033045968254	47.01477707214368
9.7307597161749868	4.8802867578245923	47.25185135487969
9.7795619951602735	4.8801690386568453	47.488897786421774
9.8283630908321751	4.880050093802879	47.725915660406329
9.8771629906661715	4.8799298717483452	47.962904240802992
9.9259616815758296	4.8798083103207546	48.199862726279072
9.9747591498876549	4.8796853509003313	48.436790301679103
10.023555381314841	4.8795609348672997	48.673686120184563
10.072350360929821	4.8794349893910294	48.910549249337386
10.121144073135602	4.879307452299031	49.147378776526331
10.16993650163583	4.8791782472079603	49.384173683863949
10.218727629403517	4.8790473048399008	49.6209329723332 
10.267517438648364	4.8789145434824377	49.85765549913426
10.316305910782624	4.8787798831995133	50.094340156881046
10.365093026385475	4.8786432369496424	50.330985728133058
10.41387876516576	4.87850451769134 	50.567591011941502
10.462663105923093	4.8783636312776935	50.80415462104984
10.51144602650724	4.8782204835617904	51.040675200831558
10.560227503775664	4.8780749697385772	51.27715131836181
10.609007513549207	4.8779269850030005	51.513581460912967
10.657786030565777	4.8777764174445792	51.749964034441263
10.706563028431994	4.8776231551528326	51.986297362064022
10.755338479572663	4.877467072006425	52.222579720564454
10.804112355178027	4.8773080472130914	52.45880930150463
10.852884625148654	4.8771459457697119	52.69498415209614
10.901655258037886	4.87698063089681 	52.931102249450198
10.950424220991724	4.8768119587094816	53.167161538165132
10.999191479686052	4.8766397799937522	53.403159793874401
11.047956998261069	4.8764639348775063	53.639094698066856
11.096720739252817	4.8762842617122715	53.87496387572277
11.145482663521655	4.8761005899677912	54.110764717146409
11.194242730177606	4.8759127402320246	54.346494610872085
11.243000896502346	4.8757205242111468	54.582150745322714
11.291757117867766	4.8755237482822622	54.817730224800812
11.340511347650926	4.8753222063879775	55.053229987999565
11.389263537145245	4.8751156906945425	55.288646825142202
11.438013635467779	4.8749039738282818	55.523977355160618
11.486761589462366	4.8746868248628061	55.759218124243951
11.535507343598541	4.8744640022135854	55.99436538049234
11.584250839865955	4.8742352518615917	56.229415293641551
11.632992017664169	4.8740003073532989	56.464363789504127
11.681730813687553	4.8737588951297539	56.699206669533631
11.730467161805159	4.8735107256447918	56.933939484471971
11.779200992935287	4.8732554986941068	57.168557550718958
11.82793223491454	4.8729928963098246	57.403055988120904
11.876660812361123	4.8727225916422867	57.637429758772541
11.925386646532161	4.8724442418546232	57.87167347476187
11.974109655174747	4.8721574863463957	58.105781497785642
12.022829752370471	4.8718619520826678	58.339747998792298
12.071546848373142	4.871557248264935	58.573566826941182
12.120260849439427	4.8712429663311241	58.807231546961916
12.168971657652108	4.87091867640288 	59.040735391400396
12.217679170735574	4.8705839379437066	59.2740713414914 
12.266383281863371	4.8702382855481119	59.507231949637031
12.315083879457298	4.8698812324943219	59.740209484538283
12.363780846977809	4.8695122707442806	59.97299586116246
12.412474062705346	4.8691308727200067	60.205582547151558
12.461163399512156	4.8687364877508799	60.437960687603912
12.509848724624266	4.8683285349682137	60.67012092303063
12.558529899373191	4.8679064157397534	60.902053492002075
12.607206778936899	4.867469497682464	61.133748247109843
12.655879212069681	4.8670171288733854	61.365194447450939
12.704547040820387	4.866548621862421	61.596380883614387
12.753210100238588	4.8660632625541211	61.827295870322942
12.80186821806816	4.8655603048786134	62.057927125750901
12.850521214427813	4.8650389690152451	62.288261807378859
12.89916890147799	4.864498441392584	62.518286457521313
12.947811083073608	4.8639378764647745	62.747987016499373
12.996447554402103	4.8633563878297537	62.977348767272048
13.045078101606123	4.862753051781965	63.206356232795848
13.093702501390361	4.8621269037596448	63.434993349319257
13.142320520611818	4.861476938344822	63.66324320183503
13.190931915852898	4.860802109263318	63.891088150635717
13.23953643297666	4.8601013169502494	64.11850965629479
13.288133806663522	4.8593734209845252	64.345488430202536
13.336723759928738	4.858617231207063	64.572004234586643
13.385306003619919	4.8578315059444321	64.798035891529196
13.433880235893815	4.8570149484561398	65.023561221091995
13.482446141671634	4.8561662069346312	65.24855709764239
13.531003392072089	4.8552838727289327	65.472999340001991
13.579551643821326	4.8543664767919381	65.696862551368099
13.628090538638975	4.853412486127695	65.920120269631099
13.676619702599433	4.8524203055677617	66.142744782309109
13.725138745467484	4.8513882671130659	66.364707132127052
13.77364726000744	4.8503146388156892	66.58597709864064
13.8221448212648 	4.8491976123443692	66.806522959564603
13.870630985819627	4.8480352994317855	67.026311640202294
13.919105291010592	4.8468257389799874	67.245308620006668
13.967567254128797	4.8455668846258959	67.463477788042667
14.016016371580429	4.8442566047413038	67.680781345391551
14.064452118017215	4.8428926824328755	67.897179880190734
14.112873945433746	4.8414728013312924	68.112632219789646
14.161281282230654	4.839994556249394	68.327095355434523
14.20967353224273	4.8384554443003935	68.540524340668284
14.258050073730855	4.8368528524633803	68.752872263811042
14.306410258336919	4.8351840664651036	68.964090169690792
14.354753410000626	4.8334462636745457	69.174126954836865
14.403078823837349	4.8316365024447805	69.382929235536963
14.451385764975942	4.8297517238893306	69.590441392841967
14.499673467355748	4.8277887501058103	69.796605336653101
14.547941132481784	4.8257442735177847	70.001360471664384
14.596187928137319	4.8236148550984126	70.204643611547809
14.644412987053036	4.8213969261468037	70.40638894389933
14.692615405531924	4.8190867687480932	70.606527734988134
14.740794242029343	4.8166805299842963	70.804988499103303
14.788948515687499	4.8141742023943834	71.001696622087366
14.837077204823821	4.8115636257506367	71.196574398491023
14.88517924537277	4.8088444835059363	71.389540991184219
14.933253529280742	4.8060122974646902	71.580512100107896
14.981298902853711	4.8030624171246927	71.769400076354444
15.029314165057578	4.7999900232298387	71.956113720008048
15.077298065771208	4.7967901188883388	72.140558021565838
15.125249303992291	4.7934575242436495	72.322634381425587
15.173166525996381	4.7899868764744724	72.502240082282867
15.22104832344966	4.7863726155839004	72.679268507131468
15.268893231476131	4.7826089897284874	72.853608848800675
15.3166997266802 	4.7786900498891782	73.025146032062196
15.36446622512589	4.7746096374368108	73.193760581026964
15.412191080274098	4.7703613894611863	73.359328539851219
15.459872580879757	4.7659387298892852	73.521721283715195
15.507508948850885	4.761334864156197	73.68080549236825
15.555098337072018	4.7565427792051196	73.836443014377934
15.60263882719476	4.7515552434873598	73.988490702656875
15.650128427398679	4.7463647963041922	74.136800331596731
15.697565070126101	4.7409637478068589	74.281218625444581
15.744946609794848	4.7353441843256405	74.421586954191554
15.792270820493423	4.729497954159001	74.55774136120975
15.839535393663681	4.7234166782317288	74.689512537048529
15.886737935776475	4.7170917429895098	74.816725653872808
15.933875966006354	4.7105143021752838	74.939200339889425
15.980946913912042	4.7036752786056013	75.056750626959953
16.027948117129899	4.6965653659469808	75.169184927676554
16.074876819088278	4.6891750251631947	75.276306014107405
16.121730166751313	4.6814945058315516	75.377910969752961
16.168505208401392	4.6735138248266139	75.473791200145058
16.21519889147018	4.6652227894128373	75.563732618245012
16.261808060428809	4.6566110007972839	75.647515403348464
16.308329454748499	4.6476678612350497	75.724914364820279
16.354759706943774	4.6383825775819787	75.795698677267524
16.40109534071086	4.628744175505517	75.859632485227749
16.44733276917486	4.6187415172482815	75.916474530226068
16.493468293259767	4.6083632980753464	75.965978708986071
16.539498100196237	4.5975980889068069	76.007893999224308
16.585418262182596	4.5864343114487838	76.041964856939984
16.631224735215188	4.5748602950368422	76.067931387403519
16.676913358104784	4.5628642837414191	76.085529758056566
16.722479851696292	4.5504344399205365	76.094492265498189
16.76791981830938	4.5375588868523664	76.094548178625885
16.813228741418154	4.5242257371569394	76.085423585597653
16.858401985588195	4.510423096348859	76.066842196630787
16.903434796689524	4.4961391232334336	76.038525743223531
16.948322302404126	4.4813620228012496	76.000194506421153
16.993059513046603	4.4660801066243039	75.951567855976748
17.037641322716397	4.4502818283831402	75.892365102271796
17.082062510799648	4.4339557909722771	75.82230551646461
17.126317743838307	4.417090817554481	75.741109991510541
17.170401577783412	4.3996759728770485	75.648500844828561
17.214308460648652	4.3817006023516569	75.544203266423835
17.258032735579306	4.3631543853450694	75.427945751091428
17.301568644350347	4.3440273707062715	75.299461212671616
17.344910331306203	4.3243100229517495	75.158487747211311
17.388051847752855	4.3039932684507676	75.004769592866765
17.430987156811351	4.2830685451633599	74.838058104201224
17.473710138739474	4.2615278417201807	74.658112802485206
17.516214596726254	4.2393637578186372	74.464702254386467
17.558494263161553	4.2165695326445984	74.257605273304975
17.600542806380165	4.1931391123739559	74.036611886781671
17.642353837877263	4.1690671856997596	73.801524440444737
17.683920919988878	4.1443492335702103	73.55215852667655
17.725237574028167	4.1189815753739367	73.288344174098029
17.766297288864845	4.0929613938089915	73.009926923575136
17.807093529931986	4.0662868201479796	72.716768977375736
17.847619748641019	4.0389569235799172	72.408749725904798
17.88786939218231	4.0109717858172189	72.085767353195308
17.927835913685374	3.9823325153065525	71.747739440426656
17.967512782709569	3.9530412898614031	71.394603888149817
18.006893496032678	3.9231013779783552	71.026319906163479
18.045971588701875	3.8925171601533748	70.642868623421947
18.084740645308493	3.8612941608562323	70.244254080662301
18.123194311445385	3.8294390627413577	69.830503518578965
18.161326305303135	3.79695970664784 	69.401668302287447
18.199130429359109	3.7638651022575687	68.957824200519497
18.236600582111535	3.7301654458588018	68.499071979154849
18.273730769809191	3.6958720954771707	68.025537341320955
18.310515118126084	3.6609975708756792	67.537371567479013
18.34694788372974	3.6255555500019909	67.034751303889976
18.383023465691323	3.589560840566719	66.517878790635095
18.418736416685864	3.5530293587271444	65.986981228974287
18.454081453931327	3.5159780900073656	65.442311239141674
18.489053469816124	3.4784250857455845	64.884146128795877
18.523647542166138	3.4403893849344058	64.312787401099854
18.557858944103824	3.4018910035626959	63.728560374334677
18.591683153454422	3.3629508671140229	63.131813387332308
18.625115861656496	3.3235907750395199	62.522917048069651
18.658152982137214	3.2838333225981842	61.902263195674067
18.690790658115652	3.2437018724351674	61.270264500876863
18.723025269801209	3.2032204622112204	60.627352655023479
18.754853440957664	3.1624137655228424	59.973977725242534
18.786272044807518	3.1213070030844392	59.310606758678588
18.817278209255264	3.0799258858849043	58.637722495307131
18.847869321412404	3.0382965476860591	57.955822258583225
18.878043031411426	2.9964454562048104	57.265416223524205
18.907797255500082	2.9543993633751597	56.567026196443372
18.937130178411724	2.9121852200830745	55.861184174476037
18.966040255011599	2.869830098006787	55.148430549081574
18.994526211223075	2.8273611434315171	54.429313231221514
19.022587044241881	2.7848054600099204	53.704385280021484
19.050222022050065	2.7421900981039471	52.974204331900566
19.077430682245083	2.6995419410980048	52.239330263227423
19.104212830202762	2.656887652108253	51.500324255110527
19.13056853659597	2.614253627797325	50.757747171813776
19.15649813429367	2.5716659131092001	50.012158198621378
19.182002214667545	2.5291501621893531	49.264113266503017
19.207081623335696	2.4867315708831939	48.514164012342953
19.231737455374827	2.4444348341035038	47.762856257279303
19.255971050033896	2.4022840960924441	47.010729024576165
19.279783984983681	2.3603028935781367	46.258313008312946
19.303178070137598	2.3185141344583826	45.50612999581395
19.326155341079989	2.2769400516153837	44.754691264159767
19.348718052138413	2.2356021602831788	44.004497208505889
19.37086866913679	2.1945212402840752	43.256035876070776
19.392609861866109	2.1537173076069394	42.509782737174  
19.413944496309128	2.1132095824327735	41.766199430273666
19.434875626654971	2.0730164891347158	41.025733611390642
19.455406487138845	2.0331556100927628	40.288817569291602
19.475540483741124	1.9936437105627647	39.55586884596147
19.495281185779049	1.9544966960438614	38.827288795220994
19.514632317423072	1.9157296335947649	38.103462735312355
19.533597749168521	1.8773567163066218	37.384759349863558
19.552181489291875	1.8393913094882919	36.671530997430715
19.570387675319392	1.8018459009283561	35.964112643478025
19.588220565534268	1.7647321435276808	35.26282274282508
19.605684530546874	1.7280608588521318	34.567962466508291
19.622784044950979	1.691842022921719	33.879816048240784
19.639523679087144	1.6560848052904475	33.198650653965899
19.655908090932829	1.6207975654936035	32.52471674807817
19.671942018137056	1.5859878779167502	31.858247981349955
19.687630270215809	1.5516625389011551	31.199461505957764
19.702977720922792	1.5178276022709269	30.548558439974812
19.717989300808426	1.4844883722275881	29.905723431745734
19.732669989978589	1.4516494601934937	29.271125910810468
19.747024811063024	1.4193147599428357	28.644919669024247
19.761058822401893	1.3874875079977755	28.027243779299138
19.774777111457624	1.3561703013920123	27.418222331097244
19.788184788457912	1.3253650976707831	26.817965435205352
19.801286980274394	1.2950732646288543	26.226569535183781
19.814088824540494	1.2652955909686625	25.644117373396789
19.826595464010719	1.2360323076165969	25.07067915835875
19.838812041162726	1.2072831268028494	24.506312473123703
19.850743693042528	1.1790472527195561	23.951062962627336
19.862395546352328	1.1513234099425063	23.404964815721847
19.873772712779605	1.1241098718528519	22.868040970053212
19.88488028456543	1.0974044819533901	22.340304168001211
19.895723330309263	1.0712046680794174	21.821756747388708
19.906306891006857	1.0455074743731529	21.312391635560047
19.916635976317419	1.0203095861527345	20.812192641713469
19.926715561055619	0.99560736188664123	20.321134681309193
19.936550581903649	0.97139681187741189	19.839184640014153
19.946145934338151	0.94767367642134559	19.366301675093965
19.955506469766529	0.92443341159764714	18.902437448030913
19.964636992866872	0.90167121058470912	18.447536855108993
19.973542259125448	0.87938204273996234	18.001538406242538
19.982226972565641	0.85756064649444852	17.5643743925827 
19.990695783662087	0.83620157198538436	17.135971480992197
19.998953287433022	0.81529918460887529	16.716251239379833
20.00700402170505	0.7948476721253428	16.305130237224574
20.01485246554374	0.77484109439751592	15.902520643933787
20.022503037842792	0.75527336562686287	15.508330188606731
20.029960096065679	0.73613827922258679	15.122463186531391
20.037227935133252	0.71742953622333516	14.744820358014868
20.044310786450701	0.69914073108634511	14.375299073517372
20.051212817067494	0.68126539432000754	14.013794097361057
20.05793812896399	0.66379698893115346	13.660197406413875
20.064490758458533	0.64672891397776766	13.31439886291356
20.070874675728891	0.63005454009612549	12.976286317734843
20.077093784442116	0.61376720239536553	12.645745713143338
20.083151921486984	0.59786020756291691	12.32266168430642
20.089052856803352	0.5823268587334951	12.006917376297801
20.094800293302921	0.56716044483096084	11.69839497366279
20.100397866876019	0.5523542689900296	11.396975801747935
20.105849146479226	0.53790165210898522	11.102540641578011
20.111157634298863	0.52379591508611156	10.814969401514881
20.116326765985406	0.51003042500497031	10.534142216498612
20.121359910954197	0.49659857026540521	10.259938618526848
20.126260372747975	0.48349378900525153	9.992238563575496
20.13103138945679	0.4707095548894813	9.7309218146233238
20.135676134191261	0.45823939487377174	9.4758688247973826
20.140197715605094	0.44607688920450528	9.2269600471060507
20.144599178463071	0.43421568207691053	8.9840767449408041
20.14888350425089	0.42264947808234865	8.7471008724423136
20.153053611823228	0.41137203865559968	8.5159150254304681
20.157112358086913	0.40037721404928561	8.2904028210293479
20.161062538715836	0.3896589113594473	8.0704484892092641
20.16490688889467	0.3792111229472539	7.8559376806857477
20.16864808408851	0.3690279157808618	7.6467569854645641
20.172288740835711	0.35910343498812836	7.442794166588854
20.175831417561341	0.34943191096203918	7.2439381784064505
20.179278615408791	0.3400076593607082	7.0500793274864071
20.182632779087239	0.33082507755466395	6.8611092896127355
20.185896297732775	0.32187865173227692	6.6769210543988384
20.189071505781151	0.31316295689975959	6.4974091560364959
20.192160683850172	0.3046726568811664	6.3224693298111072
20.195166059629933	0.29640249721296641	6.1519992437200619
20.198089808779176	0.28834733001303903	5.9858977234524975
20.200934055826181	0.28050207845353725	5.8240652677250493
20.203700875072595	0.27286177228802444	5.6664039893620881
20.206392291498954	0.26542151587705121	5.5128175557714538
20.209010281670398	0.25817652016257853	5.3632112006284887
20.211556774641494	0.25112207424626831	5.2174919504514348
20.214033652858927	0.24425356670576548	5.075568132800063
20.21644275306107	0.23756647138384324	4.9373498890358398
20.218785867173409	0.23105635094111676	4.8027489687781877
20.221064743198941	0.2247188568560432	4.6716788829289113
20.223281086102642	0.218549725872208	4.5440544816640518
20.22543655868936	0.21254479065646592	4.4197925376043408
20.227532782474299	0.20669996558808634	4.2988111793022625
20.22957133854549	0.20101125031146694	4.1810303300693263
20.231553768417665	0.19547472618341999	4.066371428026045
20.233481574877015	0.19008656693131343	3.954757433146582
20.2353562228163 	0.18484302088950244	3.8461130496363567
20.237179140059894	0.17974042521018418	3.7403643730005567
20.238951718178399	0.17477519520525675	3.6374392555859378
20.2406753132924 	0.16994382434631916	3.5372668091975967
20.242351246865145	0.16524289137009873	3.4397778420023664
20.243980806483819	0.16066903540945532	3.3449045762458414
20.245565246629184	0.15621899507323178	3.2525808690252824
20.247105789433395	0.15188956936640352	3.1627418575179571
20.248603625425801	0.14767763190093319	3.0753241073408843
20.250059914266608	0.14358013800119807	2.9902658327035327
20.25147578546828	0.13959410338770795	2.9075063250802637
20.252852339104582	0.13571662549338726	2.8269866045503229
20.254190646507201	0.13194485859457927	2.7486487760791287
20.255491750949918	0.12827603157461454	2.6724363208010429
20.256756668320293	0.12470744081838347	2.5982941713661587
20.25798638777885	0.12123645021233642	2.5261683553534042
20.259181872405797	0.11786047693362889	2.4560063581041396
20.260344059835298	0.11457700921368996	2.3877568377668759
20.261473862877356	0.11138359923279495	2.3213696280162774
20.26257217012737	0.10827785246192434	2.256795884608481
20.26363984656339	0.10525743832090484	2.1939877999361457
20.264677734131233	0.10232007952026834	2.132898749315765
20.265686652317495	0.099463559166679261	2.073483365214321
20.266667398710599	0.096685720762934579	2.0156973953943456
20.267620749549977	0.093984446891681728	1.9594973449070028
20.268547460263509	0.091357694742555395	1.9048411979618798
20.269448265993358	0.088803449926899702	1.8516877717497502
20.27032388211034	0.086319772663046024	1.7999970061465713
20.271175004716966	0.083904751591035165	1.749729749310077
20.272002311139293	0.081556532194326792	1.7008478312114974
20.272806460407764	0.07927332035251311	1.6533142811525188
